product_id,product_name,category,brand,price_zar,cost_zar,margin_pct,weight_kg,anomaly_raw
LIB-03589022,Family Pack Hot Chocolate 2kg,Beverages,Rialto,187.65,133.86,28.67,3.892,-0.04176272779317147
LIB-01756918,Everyday Lasagne Ready Meal 1L,Convenience Meals,Millennium Foods,179.97,136.44,24.19,4.328,-0.04176272779317147
LIB-00686201,Classic Chocolate Spread 250g,Spreads,Cape Coastal Honey,206.02,157.47,23.57,2.703,-0.04176272779317147
LIB-00722890,Select Iced Tea Concentrate 750ml,Beverages,Rialto,187.91,140.72,25.11,3.95,-0.04176272779317147
LIB-01878905,Everyday Atlantic Sea Salt Grinder 400g,Dry condiments,Cape Foods,207.93,152.3,26.75,3.242,-0.04176272779317147
LIB-00935652,Organic Balsamic Reduction 500g,Wet condiments,Tabasco,194.59,152.78,21.49,2.876,-0.04176272779317147
LIB-00989870,Organic Balsamic Reduction 500g,Wet condiments,Maille,204.16,157.15,23.03,2.631,-0.04175109369565333
LIB-02722068,Organic Rooibos Tea 750ml,Beverages,Khoisan Gourmet,206.27,158.74,23.04,2.558,-0.04175109369565333
LIB-02999390,PREMIUM PERI-PERI CHICKEN STRIPS 250G,Value-added Meats,Finlar Fine Foods,262.57,208.25,20.69,2.005,-0.041718234818189814
LIB-00830524,Organic Lasagne Ready Meal 750ml,Convenience Meals,Finlar Fine Foods,212.73,147.35,30.73,3.267,-0.04171348435232003
LIB-03520461,Everyday Sweet Chilli Sauce 500g,Wet condiments,Maille,230.2,155.62,32.4,3.277,-0.04171348435232003
LIB-03680546,Gourmet Orange Marmalade 500g,Spreads,Cape Coastal Honey,245.81,173.73,29.32,3.035,-0.04171348435232003
LIB-00083936,Select Green Tea 2kg,Beverages,Chamonix,228.59,182.72,20.07,1.541,-0.041672479672627105
LIB-03827762,Classic Hot Chocolate 750ml,Beverages,Chamonix,163.49,130.52,20.17,2.961,-0.041489388328981636
LIB-03393449,Select Beef Burger Patties 500g,Value-added Meats,Finlar Fine Foods,214.74,124.97,41.8,3.619,-0.04134629403719503
LIB-02119039,Classic Apricot Jam 400g,Spreads,Bonne Maman,204.28,161.55,20.92,2.152,-0.041328693910869574
LIB-04409179,Premium Risotto Rice 250g,Meal ingredients,Rialto,193.65,104.98,45.79,3.982,-0.04127832020080857
LIB-02316316,Organic Chicken Nuggets 250g,Value-added Meats,Finlar Fine Foods,208.48,134.23,35.61,3.656,-0.04127662020194767
LIB-00211250,Traditional Orange Marmalade 250ml,Spreads,Bonne Maman,209.35,153.95,26.46,3.093,-0.04127126466273778
LIB-02823212,Traditional White Wine Vinegar 1L,Wet condiments,Maille,191.74,139.72,27.13,3.608,-0.04127126466273778
LIB-01312821,Family Pack BBQ Spice Blend 125g,Dry condiments,Cape Foods,179.17,135.74,24.24,4.874,-0.04127126466273778
LIB-00430200,Family Pack Instant Cappuccino 500g,Beverages,Khoisan Gourmet,219.84,173.32,21.16,2.286,-0.04127126466273778
LIB-02680664,Classic Couscous 750ml,Meal ingredients,Montagu Foods,195.99,146.17,25.42,3.504,-0.04127126466273778
LIB-00651556,Gourmet Chicken Nuggets 250ml,Value-added Meats,Finlar Fine Foods,231.22,173.06,25.15,2.749,-0.04127126466273778
LIB-04966923,Everyday White Wine Vinegar 125g,Wet condiments,Dickon Hall Foods,178.21,129.66,27.24,5.036,-0.04127126466273778
LIB-00296919,Traditional Green Tea 750ml,Beverages,Khoisan Gourmet,181.46,133.84,26.24,4.082,-0.04127126466273778
LIB-02372908,Premium Chicken Nuggets 250g,Value-added Meats,Finlar Fine Foods,219.55,171.09,22.07,2.422,-0.04127126466273778
LIB-00920249,Select Chicken Nuggets 750g,Value-added Meats,Finlar Fine Foods,205.87,139.74,32.12,3.392,-0.04122205452805616
LIB-02376261,Gourmet Strawberry Preserve 1L,Spreads,Bonne Maman,249.59,140.6,43.67,2.882,-0.04120216683295108
LIB-00912404,Gourmet Instant Cappuccino 750ml,Beverages,Rialto,222.34,118.6,46.66,3.174,-0.0411880600352571
LIB-02763385,Traditional White Wine Vinegar 750ml,Wet condiments,Tabasco,211.38,132.85,37.15,3.592,-0.04101570218804118
LIB-00196806,Premium Pepper Sauce 250g,Wet condiments,Tabasco,190.56,119.23,37.43,5.693,-0.04101570218804118
LIB-03049039,Premium Coconut Milk 125g,Meal ingredients,Goldcrest,182.91,125.78,31.23,4.352,-0.04094070696885921
LIB-01653158,Organic Strawberry Preserve 250g,Spreads,Goldcrest,166.83,131.77,21.02,3.596,-0.040837524342499765
LIB-03672644,premium fynbos honey 250ml,Spreads,Bonne Maman,196.14,155.18,20.88,2.236,-0.040837524342499765
LIB-02257206,Family Pack Strawberry Preserve 250ml,Spreads,Bonne Maman,204.58,131.14,35.9,3.671,-0.04078548585402053
LIB-01195550,Premium Green Tea 2kg,Beverages,Khoisan Gourmet,198.63,132.07,33.51,3.626,-0.04078548585402053
LIB-00951926,Organic Rooibos Tea 500g,Beverages,Chamonix,208.69,163.63,21.59,2.432,-0.040780133937069696
LIB-00206849,Premium Peri-Peri Chicken Strips 125g,Value-added Meats,Finlar Fine Foods,237.97,185.48,22.06,2.408,-0.040780133937069696
LIB-03124069,Everyday Apricot Jam 500ml,Spreads,Goldcrest,177.37,127.86,27.91,4.273,-0.040780133937069696
LIB-03376797,Everyday Hot Chocolate 250g,Beverages,Rialto,187.3,141.81,24.29,3.731,-0.040780133937069696
LIB-01296681,Family Pack Lasagne Ready Meal 250ml,Convenience Meals,Finlar Fine Foods,209.04,159.19,23.85,2.732,-0.040780133937069696
LIB-01074896,Organic BBQ Spice Blend 500ml,Dry condiments,Cape Foods,199.49,149.47,25.07,3.356,-0.040780133937069696
LIB-04782410,Family Pack Hot Chocolate 2kg,Beverages,Rialto,207.69,156.24,24.77,2.81,-0.040780133937069696
LIB-01163527,Everyday Peri-Peri Chicken Strips 125g,Value-added Meats,Finlar Fine Foods,198.17,152.17,23.21,3.237,-0.040780133937069696
LIB-03779040,Organic Hot Chocolate 2kg,Beverages,Khoisan Gourmet,258.0,196.14,23.98,2.791,-0.040780133937069696
LIB-00137090,Traditional Risotto Rice 750ml,Snacking,Montagu Foods,197.2,98.74,49.93,3.462,-0.040770042342598845
LIB-02708563,Premium Chicken Nuggets 750ml,Value-added Meats,Finlar Fine Foods,251.49,192.88,23.31,2.634,-0.04076851557184724
LIB-03490704,Select Cordon Bleu 500ml,Value-added Meats,Finlar Fine Foods,206.79,158.53,23.34,2.659,-0.04076851557184724
LIB-04037573,Premium Soy Sauce 750ml,Wet condiments,Kikkoman,220.07,155.38,29.4,3.043,-0.040730957086030806
LIB-04130918,Everyday BBQ Spice Blend 750ml,Dry condiments,Khoisan Gourmet,200.99,141.63,29.53,3.313,-0.040730957086030806
LIB-03769531,Premium Chicken Nuggets 125g,Value-added Meats,Finlar Fine Foods,236.91,160.16,32.4,3.208,-0.040730957086030806
LIB-01380923,Premium BBQ Spice Blend 750ml,Dry condiments,Cape Herb & Spice,216.65,112.17,48.23,3.219,-0.04069698558566126
LIB-01870995,Organic Apricot Jam 750ml,Spreads,Goldcrest,198.03,101.93,48.53,3.834,-0.04030799219427683
LIB-01444218,Family Pack Fynbos Honey 1L,Wet condiments,Dickon Hall Foods,196.59,128.31,34.73,3.686,-0.04029468368848432
LIB-04248184,Classic Strawberry Preserve 750ml,Spreads,Goldcrest,174.15,128.55,26.18,4.281,-0.04028933539134261
LIB-00097812,Family Pack Peri-Peri Chicken Strips 1kg,Value-added Meats,Finlar Fine Foods,213.72,165.36,22.63,2.473,-0.04028933539134261
LIB-00802094,Traditional Orange Marmalade 1kg,Spreads,Retailer Brands,184.11,141.82,22.97,3.299,-0.04028933539134261
LIB-03258323,select masala blend 400g,Dry condiments,Cape Herb & Spice,177.35,129.28,27.1,8.123,-0.04028933539134261
LIB-04296276,Organic Orange Marmalade 125g,Spreads,Bonne Maman,223.37,172.86,22.61,2.359,-0.04028933539134261
LIB-04357246,Select Fynbos Honey 2kg,Spreads,Bonne Maman,242.53,189.88,21.71,2.391,-0.04028933539134261
LIB-04298791,Family Pack Peri-Peri Rub 750g,Dry condiments,Khoisan Gourmet,197.46,154.13,21.94,2.742,-0.04028933539134261
LIB-03292756,Classic Coconut Milk 1kg,Meal ingredients,Cape Foods,186.9,134.93,27.81,3.848,-0.04028933539134261
LIB-02123343,Organic Lemon & Herb Seasoning 500ml,Dry condiments,Cape Foods,211.69,116.64,44.9,3.208,-0.04027902102808023
LIB-02779525,Select Butter Chicken Meal 125g,Convenience Meals,Millennium Foods,185.95,101.93,45.18,4.659,-0.040267410686169236
LIB-02943534,Gourmet Soy Sauce 1kg,Wet condiments,Kikkoman,215.47,145.78,32.34,3.39,-0.04024019180143479
LIB-00234574,Family Pack Cordon Bleu 400g,Value-added Meats,Finlar Fine Foods,187.75,150.05,20.08,2.209,-0.04021446531547901
LIB-04581669,Traditional Instant Cappuccino 1kg,Beverages,Khoisan Gourmet,203.97,163.1,20.04,1.367,-0.04021087951784463
LIB-00752807,Traditional Hot Chocolate 750ml,Beverages,Chamonix,211.63,113.09,46.56,3.142,-0.040206243277943754
LIB-01586692,Premium Chocolate Spread 1kg,Spreads,Cape Coastal Honey,187.66,94.31,49.74,4.023,-0.040177505738764885
LIB-02504024,Classic Masala Blend 500g,Dry condiments,Cape Herb & Spice,196.8,109.52,44.35,3.722,-0.04011859438293497
LIB-03872679,Premium Instant Cappuccino 125g,Beverages,Rialto,217.48,144.1,33.74,3.505,-0.04008512049814095
LIB-03280793,Traditional Ciabatta Rolls 125g,Baking,Amaro Foods,213.26,135.04,36.68,3.627,-0.04003411850292027
LIB-04463577,Everyday Coconut Milk 750ml,Meal ingredients,Goldcrest,188.13,106.04,43.63,4.754,-0.04001687204081694
LIB-03644635,Classic Pepper Sauce 1L,Wet condiments,Kikkoman,189.65,150.35,20.72,2.484,-0.03985618159970772
LIB-00410846,Traditional Green Tea 1L,Dry condiments,Khoisan Gourmet,196.54,105.84,46.15,4.013,-0.03980591003243761
LIB-02546251,Gourmet Hot Chocolate 500g,Beverages,Chamonix,276.66,166.49,39.82,2.957,-0.039801008962543905
LIB-02256778,Classic Peri-Peri Rub 1L,Dry condiments,Khoisan Gourmet,201.63,154.51,23.37,2.77,-0.039798868800884124
LIB-00189857,Traditional Cottage Pie 400g,Convenience Meals,Millennium Foods,187.48,141.59,24.48,3.689,-0.039798868800884124
LIB-02292061,Gourmet Peri-Peri Chicken Strips 500g,Value-added Meats,Finlar Fine Foods,205.12,152.31,25.75,3.023,-0.039798868800884124
LIB-03253678,Gourmet Orange Marmalade 750ml,Spreads,Dickon Hall Foods,219.76,167.78,23.65,2.695,-0.039798868800884124
LIB-01692402,Classic Dijon Mustard 750g,Wet condiments,Tabasco,190.31,149.15,21.63,2.925,-0.039798868800884124
LIB-04718902,Select Pepper Sauce 1L,Wet condiments,Kikkoman,190.44,139.2,26.91,3.674,-0.039798868800884124
LIB-01756848,Premium Instant Cappuccino 750g,Beverages,Khoisan Gourmet,203.45,157.78,22.45,2.395,-0.039798868800884124
LIB-01157393,Family Pack Olive Oil Blend 750ml,Meal ingredients,Cape Foods,204.48,156.67,23.38,2.653,-0.039787266146683264
LIB-00071441,ORGANIC INSTANT CAPPUCCINO 750ML,Beverages,Rialto,193.36,135.96,29.69,3.41,-0.03974975844961104
LIB-01340984,Everyday Apricot Jam 250ml,Spreads,Bonne Maman,299.49,162.39,45.78,2.487,-0.039737270203541786
LIB-01721718,Traditional Instant Cappuccino 250g,Beverages,Chamonix,203.08,113.08,44.32,3.337,-0.039729911080792824
LIB-00996992,Gourmet Pepper Sauce 500ml,Wet condiments,Tabasco,218.26,113.48,48.01,3.161,-0.03971583288745795
LIB-01883747,Premium Green Tea 500g,Beverages,Khoisan Gourmet,182.6,145.1,20.54,2.471,-0.03970119242049075
LIB-00305172,Everyday Chicken Nuggets 250ml,Value-added Meats,Finlar Fine Foods,251.28,199.41,20.64,1.971,-0.03959952864361904
LIB-04087688,EVERYDAY ROOIBOS TEA 500G,Beverages,Chamonix,203.04,127.28,37.31,3.96,-0.03954382453031391
LIB-04001324,family pack cottage pie 1kg,Convenience Meals,Millennium Foods,208.28,128.31,38.4,3.405,-0.03954382453031391
LIB-00735826,Classic Fynbos Honey 2kg,Spreads,Bonne Maman,254.3,163.24,35.81,3.09,-0.03952208295078152
LIB-04839380,Family Pack Pasta Shells 400g,Meal ingredients,Cape Foods,200.99,160.42,20.19,1.889,-0.03949787913108893
LIB-01691109,Everyday Peri-Peri Chicken Strips 250ml,Value-added Meats,Finlar Fine Foods,180.14,143.78,20.18,2.441,-0.039371349463339755
LIB-02126028,Gourmet Iced Tea Concentrate 1kg,Beverages,Retailer Brands,197.75,156.15,21.04,2.229,-0.03936600797605716
LIB-02973857,Organic Apricot Jam 1kg,Spreads,Cape Coastal Honey,232.55,125.24,46.14,2.844,-0.039327365515306356
LIB-01954374,Gourmet Iced Tea Concentrate 250g,Beverages,Khoisan Gourmet,252.16,184.89,26.68,2.791,-0.039308733941173846
LIB-03555598,Traditional Beef Burger Patties 250g,Value-added Meats,Finlar Fine Foods,241.6,188.73,21.88,2.322,-0.039308733941173846
LIB-02954942,Select Bobotie Ready Meal 400g,Convenience Meals,Millennium Foods,199.03,144.28,27.51,3.259,-0.039308733941173846
LIB-03093237,Traditional Fynbos Honey 125g,Spreads,Bonne Maman,200.79,145.72,27.43,3.237,-0.039308733941173846
LIB-01418019,Everyday Rooibos Tea 250ml,Beverages,Rialto,245.1,189.41,22.72,2.384,-0.039308733941173846
LIB-03875393,Gourmet Hot Chocolate 250g,Beverages,Rialto,177.47,130.73,26.34,4.113,-0.039308733941173846
LIB-00271312,TRADITIONAL APRICOT JAM 500ML,Spreads,Dickon Hall Foods,201.94,154.3,23.59,2.816,-0.039308733941173846
LIB-01865046,Premium Crumbed Chicken Schnitzel 400g,Value-added Meats,Finlar Fine Foods,217.99,163.52,24.99,2.789,-0.039308733941173846
LIB-04832907,Premium Fynbos Honey 500ml,Spreads,Cape Coastal Honey,174.34,135.97,22.01,3.681,-0.039308733941173846
LIB-03709303,Gourmet Chocolate Spread 500g,Spreads,Cape Coastal Honey,173.37,136.59,21.21,3.33,-0.039308733941173846
LIB-00592685,Classic Peri-Peri Chicken Strips 250g,Value-added Meats,Finlar Fine Foods,304.17,235.15,22.69,2.387,-0.039308733941173846
LIB-01130637,GOURMET STRAWBERRY PRESERVE 500G,Spreads,Cape Coastal Honey,184.15,135.97,26.16,3.835,-0.039308733941173846
LIB-02182899,Premium Crumbed Chicken Schnitzel 1kg,Value-added Meats,Finlar Fine Foods,267.39,209.4,21.69,2.322,-0.039308733941173846
LIB-00866903,Everyday Pepper Sauce 400g,Wet condiments,Tabasco,222.32,165.98,25.34,2.699,-0.039308733941173846
LIB-02813844,Everyday Apricot Jam 2kg,Spreads,Dickon Hall Foods,303.74,229.18,24.55,2.744,-0.039308733941173846
LIB-03560775,Family Pack Couscous 500g,Meal ingredients,Cape Foods,177.79,134.75,24.21,4.073,-0.039308733941173846
LIB-01430282,Select Peri-Peri Chicken Strips 250ml,Value-added Meats,Finlar Fine Foods,193.22,144.92,25.0,3.383,-0.039308733941173846
LIB-01745917,Traditional Cottage Pie 1kg,Convenience Meals,Finlar Fine Foods,181.5,135.74,25.21,4.17,-0.039308733941173846
LIB-01734691,Select Beef Burger Patties 250ml,Value-added Meats,Finlar Fine Foods,202.32,160.46,20.69,2.014,-0.03926439122857517
LIB-03415840,Family Pack Chicken Nuggets 2kg,Value-added Meats,Finlar Fine Foods,194.51,134.94,30.63,3.349,-0.039259656806054366
LIB-02269977,Classic Hot Chocolate 125g,Beverages,Chamonix,226.4,153.68,32.12,3.197,-0.039259656806054366
LIB-01757390,Organic Cordon Bleu 250ml,Value-added Meats,Retailer Brands,237.57,132.88,44.07,3.033,-0.03923982286115246
LIB-04697465,Select Chocolate Spread 125g,Spreads,Bonne Maman,227.59,117.38,48.42,3.022,-0.03922575418970897
LIB-00323971,Organic Beef Burger Patties 1kg,Value-added Meats,Finlar Fine Foods,217.87,118.51,45.61,2.851,-0.03922575418970897
LIB-01513271,Everyday Hot Chocolate 1kg,Beverages,Khoisan Gourmet,218.68,115.32,47.27,3.101,-0.03922575418970897
LIB-02217398,Everyday Crumbed Chicken Schnitzel 750g,Value-added Meats,Finlar Fine Foods,269.13,135.93,49.49,2.59,-0.0391970555110831
LIB-04245894,Select Instant Cappuccino 500ml,Beverages,Chamonix,217.79,133.73,38.6,3.517,-0.03905386217170426
LIB-03382982,TRADITIONAL ORANGE MARMALADE 2KG,Spreads,Dickon Hall Foods,205.71,128.8,37.39,3.565,-0.03905386217170426
LIB-02776022,Gourmet Green Tea 750g,Beverages,Rialto,214.34,130.0,39.35,3.367,-0.03905386217170426
LIB-04007548,Traditional Crumbed Chicken Schnitzel 2kg,Value-added Meats,Finlar Fine Foods,218.21,174.37,20.09,0.793,-0.03892360138092643
LIB-04069953,Traditional Hot Chocolate 500g,Beverages,Rialto,199.89,117.21,41.36,3.542,-0.038893706571903386
LIB-04347487,Traditional Instant Cappuccino 750ml,Beverages,Chamonix,223.46,131.68,41.07,3.338,-0.038893706571903386
LIB-04040455,Classic Rooibos Tea 250ml,Beverages,Rialto,163.31,129.96,20.42,3.175,-0.03887616588500442
LIB-01480377,Select Strawberry Preserve 750g,Spreads,Goldcrest,171.92,135.99,20.9,2.955,-0.03887616588500442
LIB-01314031,Premium Iced Tea Concentrate 500ml,Beverages,Chamonix,194.61,154.05,20.84,2.218,-0.03887616588500442
LIB-04013611,Select Apricot Jam 500g,Spreads,Dickon Hall Foods,204.69,109.36,46.57,3.269,-0.03883754956037111
LIB-01989877,Premium Chicken Nuggets 1L,Value-added Meats,Finlar Fine Foods,182.69,141.63,22.48,3.113,-0.03881893058784314
LIB-00184503,Organic Cordon Bleu 1kg,Value-added Meats,Finlar Fine Foods,177.85,139.27,21.69,3.226,-0.03881893058784314
LIB-04053712,Organic Butter Chicken Meal 500ml,Convenience Meals,Millennium Foods,185.63,138.8,25.23,3.768,-0.03881893058784314
LIB-03836309,Premium Apricot Jam 250g,Spreads,Bonne Maman,203.56,147.97,27.31,3.105,-0.03881893058784314
LIB-04840464,Gourmet Green Tea 125g,Beverages,Chamonix,207.05,140.57,32.11,3.267,-0.038769886646411233
LIB-02428859,Classic Strawberry Preserve 400g,Spreads,Goldcrest,245.55,164.11,33.17,3.194,-0.038769886646411233
LIB-00091753,Everyday Fruit Bars 500ml,Snacking,Ambassador Foods,195.72,133.61,31.73,3.511,-0.038769886646411233
LIB-01220936,Classic Chocolate Spread 750g,Spreads,Bonne Maman,207.52,144.66,30.29,3.237,-0.038769886646411233
LIB-04740921,Premium Strawberry Preserve 750ml,Spreads,Cape Coastal Honey,210.97,114.21,45.86,2.934,-0.038736006960354175
LIB-02891274,Organic Instant Cappuccino 250g,Beverages,Chamonix,228.59,117.18,48.74,3.073,-0.038736006960354175
LIB-03452776,Organic Butter Chicken Meal 250g,Convenience Meals,Millennium Foods,184.05,98.86,46.29,4.215,-0.03872442132361853
LIB-00147113,Family Pack Rooibos Tea 500g,Beverages,Rialto,171.49,136.65,20.32,2.615,-0.0386487648691205
LIB-04718304,Premium Beef Burger Patties 500ml,Value-added Meats,Finlar Fine Foods,207.64,165.79,20.16,1.457,-0.038584024681005635
LIB-00389493,Premium Butter Chicken Meal 250ml,Convenience Meals,Millennium Foods,216.56,172.2,20.48,1.485,-0.038568964348267176
LIB-00368661,Premium Strawberry Preserve 125g,Spreads,Bonne Maman,211.57,168.43,20.39,1.497,-0.038568964348267176
LIB-04704191,Premium Cordon Bleu 400g,Value-added Meats,Retailer Brands,198.34,119.99,39.5,3.641,-0.038564231202801946
LIB-04088743,Premium Green Tea 1kg,Beverages,Rialto,241.62,148.79,38.42,3.222,-0.038564231202801946
LIB-04145268,Gourmet Peri-Peri Chicken Strips 750ml,Value-added Meats,Finlar Fine Foods,198.75,157.97,20.52,1.655,-0.03853566614276138
LIB-03228720,Classic Coconut Milk 750g,Meal ingredients,Montagu Foods,181.66,125.98,30.65,4.445,-0.03848948925866724
LIB-03190496,Organic Strawberry Preserve 500g,Spreads,Bonne Maman,216.55,129.4,40.24,3.425,-0.038404183925439206
LIB-00867710,Gourmet Rooibos Tea 500g,Beverages,Khoisan Gourmet,257.99,151.6,41.24,2.983,-0.03833159433872868
LIB-03422772,Premium Orange Marmalade 750ml,Spreads,Bonne Maman,219.4,157.65,28.14,2.778,-0.03832945851667535
LIB-01852867,Everyday Instant Cappuccino 125g,Beverages,Khoisan Gourmet,201.64,158.96,21.17,2.212,-0.03832945851667535
LIB-03448079,Premium Green Tea 250g,Beverages,Khoisan Gourmet,210.32,152.91,27.3,2.896,-0.03832945851667535
LIB-03020033,CLASSIC GREEN TEA 400G,Beverages,Rialto,175.55,138.05,21.36,3.23,-0.03832945851667535
LIB-01196114,Select Dried Mango Strips 500g,Snacking,Montagu Foods,174.51,134.9,22.7,3.856,-0.03832945851667535
LIB-01753183,Classic Crumbed Chicken Schnitzel 125g,Value-added Meats,Finlar Fine Foods,203.71,161.33,20.8,2.003,-0.03828517576684265
LIB-01748221,Select Orange Marmalade 250ml,Spreads,Cape Coastal Honey,210.17,143.74,31.61,3.205,-0.038280447746480206
LIB-04484662,Gourmet Chicken Nuggets 500g,Value-added Meats,Retailer Brands,227.16,157.19,30.8,2.805,-0.038280447746480206
LIB-01823521,Organic Rooibos Tea 400g,Beverages,Chamonix,208.57,145.29,30.34,3.163,-0.038280447746480206
LIB-03597565,Organic Iced Tea Concentrate 500ml,Beverages,Rialto,203.39,140.64,30.85,3.124,-0.038280447746480206
LIB-03447176,Traditional Rooibos Tea 250ml,Beverages,Khoisan Gourmet,191.79,106.21,44.62,4.131,-0.03824906259652694
LIB-04006135,Select Butter Chicken Meal 250g,Convenience Meals,Finlar Fine Foods,225.55,119.5,47.02,3.063,-0.03824659097520222
LIB-03772648,Traditional Orange Marmalade 2kg,Spreads,Bonne Maman,304.24,159.74,47.5,2.51,-0.03823501317449873
LIB-02535146,Everyday Apricot Jam 125g,Spreads,Goldcrest,187.13,122.31,34.64,4.543,-0.03823332030038362
LIB-03076727,Family Pack Iced Tea Concentrate 750ml,Beverages,Chamonix,213.62,108.2,49.35,3.029,-0.03821793110457994
LIB-04889434,Premium Chicken Nuggets 1L,Value-added Meats,Finlar Fine Foods,199.09,111.8,43.84,3.519,-0.03815917896767074
LIB-00833125,PREMIUM BOBOTIE READY MEAL 1KG,Convenience Meals,Finlar Fine Foods,162.36,128.51,20.85,3.822,-0.038124640290309264
LIB-04077675,Organic Olive Oil Blend 500g,Meal ingredients,Montagu Foods,207.61,128.16,38.27,3.519,-0.038074931399468936
LIB-01638921,Select Fynbos Honey 1kg,Spreads,Bonne Maman,211.43,129.09,38.94,3.377,-0.038074931399468936
LIB-01057654,Premium Iced Tea Concentrate 250g,Beverages,Khoisan Gourmet,176.58,121.52,31.18,4.217,-0.03800024000760738
